8.497881140016801949e-01,8.496489867280867525e-01,8.493674258808253663e-01,8.493777571597358467e-01,6.923178267675429431e-01,7.150543249476651875e-01,7.047988949889616439e-01,6.950728763866727000e-01,8.480576750991505319e-01
8.272558771540742262e-01,8.272221266817146867e-01,8.270409956244630933e-01,8.270452936113309450e-01,7.132968512114599147e-01,7.146360147173748123e-01,6.884033429578886309e-01,6.753004597005642928e-01,8.273749271218584500e-01
7.848753688623790747e-01,7.848848830210543026e-01,7.847965848189577542e-01,7.848179431426647312e-01,6.471436073861639438e-01,6.562913498951441493e-01,6.563926644868557370e-01,6.495419323324131966e-01,7.850278193519127923e-01
8.509400905880344368e-01,8.508447622527486320e-01,8.506081599085482114e-01,8.505972977871235630e-01,7.184974229234601939e-01,7.180755411473123129e-01,7.101591013871415559e-01,7.041709469622374762e-01,8.502029566224771351e-01
8.206792500641990618e-01,8.205779885455231071e-01,8.202436077478677534e-01,8.202701298730131763e-01,7.034448602539891127e-01,7.281141963535331385e-01,7.184868463617968271e-01,7.082073033610254420e-01,8.206792500641990618e-01
7.635797426691757206e-01,7.639750986550188916e-01,7.646636893106215638e-01,7.646519055542209120e-01,6.380519886603376323e-01,6.716772285715644220e-01,6.683808505159207769e-01,6.591640918645806924e-01,7.639750986550188916e-01
7.860451764970479704e-01,7.865599472980978613e-01,7.873900949825891615e-01,7.873948304689731836e-01,6.929352406281001908e-01,7.016866339207801229e-01,6.995229322082046064e-01,6.929504657663052569e-01,7.897975557793610601e-01
7.663616998738811414e-01,7.666095272627452273e-01,7.668661827664224884e-01,7.668923790711132948e-01,6.702466130051236703e-01,6.471324379513230252e-01,6.479883482278467888e-01,6.381433663118304400e-01,7.674557417078708976e-01
8.126483766517764717e-01,8.124306254097976021e-01,8.116460720416462937e-01,8.117029546148786245e-01,6.987253968905551282e-01,6.836757282755073772e-01,6.700249027787066325e-01,6.550725257261120760e-01,8.107606236820681378e-01
8.345641801720606878e-01,8.345825369959695150e-01,8.344747115874979748e-01,8.345186415193465157e-01,7.089529512173258219e-01,7.328840350642612522e-01,7.247599119794116973e-01,7.058681748892212671e-01,8.345605162363545215e-01
8.442811973134108916e-01,8.444645880585492925e-01,8.448392595899864022e-01,8.448341117933850786e-01,7.158815577912422956e-01,7.350548906846920971e-01,7.344880754709575132e-01,7.259962911041581979e-01,8.444645880585492925e-01
8.048847641703256173e-01,8.052415961649438403e-01,8.062713270400628796e-01,8.062979551481550544e-01,6.984194359218023340e-01,7.006003469400186034e-01,6.928495928609075261e-01,6.797749704945597049e-01,8.069688564935167951e-01
8.201060706852094651e-01,8.204429899532370563e-01,8.210158697077492018e-01,8.210442332493570472e-01,7.262750862129347951e-01,7.414922472312903690e-01,7.306340456199882372e-01,7.102409673892237096e-01,8.213341327688372662e-01
8.391543182778474774e-01,8.391156028924373622e-01,8.388575176299695180e-01,8.389032070893538418e-01,7.423296717524971999e-01,7.145336772300399097e-01,7.059615064620783365e-01,6.928085787108468896e-01,8.370834513895133444e-01
8.217023862784422761e-01,8.217994080007989810e-01,8.220014328289696470e-01,8.220178583694992547e-01,6.552900068652318666e-01,6.912743634943607773e-01,6.802849907768986348e-01,6.767143208102903706e-01,8.217023862784422761e-01
8.065958721039840906e-01,8.065938914200412313e-01,8.064215133172084604e-01,8.064685081641456144e-01,7.190901711920607564e-01,7.044358555053421567e-01,6.841275137063573819e-01,6.718435268655544856e-01,8.079619846621959312e-01
7.992366550620589871e-01,7.990239990262182346e-01,7.985694164561111252e-01,7.985996826223284994e-01,7.059446112283775943e-01,7.024009539086748521e-01,6.755944594943563697e-01,6.530676519957574477e-01,7.935149031852264390e-01
8.363226540019443878e-01,8.359594673160464229e-01,8.351699565001389214e-01,8.352405493777006473e-01,7.337307419373710893e-01,7.186941367567156735e-01,7.073939083250306847e-01,6.892804018781523157e-01,8.357738321122980540e-01
8.029408391689861757e-01,8.032927238155223026e-01,8.040291361886414689e-01,8.040436576254681444e-01,7.015282744906691237e-01,7.140869490490574512e-01,7.228463206500965743e-01,7.178282487442293469e-01,8.063453175122092809e-01
8.090498266680814510e-01,8.089232894597324641e-01,8.085079163689578019e-01,8.085234968444233727e-01,6.893436887193965523e-01,7.052213100691017145e-01,6.982816202456831878e-01,6.952135067868265850e-01,8.089232894597324641e-01
8.592568686413203372e-01,8.592872235214168430e-01,8.592774610559241744e-01,8.592792826049112653e-01,7.290844602962009979e-01,7.429913905779825800e-01,7.332234436379982956e-01,7.275759760286389932e-01,8.493566354391118844e-01
8.297714245722227488e-01,8.298600770353492528e-01,8.300866451306997407e-01,8.300986798463309002e-01,7.219169969182259727e-01,7.089350992760310444e-01,7.090955674889405369e-01,6.900320216993756084e-01,8.302050068084783074e-01
8.577230831175612913e-01,8.577035571190052554e-01,8.576102906306474205e-01,8.576114039982887238e-01,7.430019168414929709e-01,7.274282293373222075e-01,7.264901222840713935e-01,7.122653778484963061e-01,8.577348647760114631e-01
8.636206919712353658e-01,8.633495769796576402e-01,8.625131922643276550e-01,8.625687595420260534e-01,7.435223890682119974e-01,7.339794780955546383e-01,7.033062235269296192e-01,6.789767076929424938e-01,8.619845754278325778e-01
8.222742389630439686e-01,8.221434097106237182e-01,8.216281202709447840e-01,8.216234095055754416e-01,6.692495114702137204e-01,6.690715319321514087e-01,6.752894687651211925e-01,6.584763640371804616e-01,8.222742389630439686e-01
8.439767252224434912e-01,8.438448802472333643e-01,8.433499085181982435e-01,8.433776125213217068e-01,7.159074234931450675e-01,7.120172896507910298e-01,6.936711340735652875e-01,6.796350151812537987e-01,8.436280709198081817e-01
8.464416217160075639e-01,8.463137377066094480e-01,8.457948049949282066e-01,8.458089005623423695e-01,7.460975906228888288e-01,7.316043118158721548e-01,7.208363894475822153e-01,6.970378624467938877e-01,8.459696385664652318e-01
8.661486479156397245e-01,8.659900339843270567e-01,8.654727908560913008e-01,8.654896472603063051e-01,7.093063268901468321e-01,7.129602813694844166e-01,7.259567410465836979e-01,7.166890369449523401e-01,8.618933341517283075e-01
7.544187994767375116e-01,7.544902484179748514e-01,7.545899565500605588e-01,7.546824738113274700e-01,5.733838844699861159e-01,5.969612004718383158e-01,5.877127547739975366e-01,5.777939007853460929e-01,7.527635127193141873e-01
7.783369992751156818e-01,7.784886130588024589e-01,7.788008548977777279e-01,7.788244447541169402e-01,6.878882456039403515e-01,6.857751069591608850e-01,6.753214913983525136e-01,6.666134207424058156e-01,7.791484252166476221e-01
8.056770374984175698e-01,8.055755967952719088e-01,8.052168324305573055e-01,8.052267140122868483e-01,6.927814094157076497e-01,6.705047738083819153e-01,6.502626894642254962e-01,6.312901176954122118e-01,8.055755967952719088e-01
8.561161310696049354e-01,8.563549863124105821e-01,8.567014278300433272e-01,8.568240198412444553e-01,6.911319040866213959e-01,7.069974675227645999e-01,6.804057183846823342e-01,6.578523271406226947e-01,8.562290224902560087e-01
8.392846409104010030e-01,8.390383261859031272e-01,8.383099212903591946e-01,8.383239445702895809e-01,6.876707152174238447e-01,6.902607043507804629e-01,6.776911559646887628e-01,6.639491055549001652e-01,8.311915540994211371e-01
8.728425942442603613e-01,8.727372669619568590e-01,8.722478457081805914e-01,8.722940221759902801e-01,7.196202446988273493e-01,7.168685528129106199e-01,7.012505888583666636e-01,6.913537865629302281e-01,8.727132873695446769e-01
8.661144585913200800e-01,8.657994034570506425e-01,8.647697775934514164e-01,8.647929686619657552e-01,6.893708335128208020e-01,6.786786530192832068e-01,6.640202461743980322e-01,6.585416765674980688e-01,8.625426622189444892e-01
7.988209959672313287e-01,7.987072853499912473e-01,7.981897256169603327e-01,7.982550753723777204e-01,6.433642775698481531e-01,6.604041870839880701e-01,6.554700393185750595e-01,6.267339836839053158e-01,7.987072853499912473e-01
7.808011615575825015e-01,7.810156360096023320e-01,7.812074947951399562e-01,7.812542016193235739e-01,6.393832301615614000e-01,6.648812319835939455e-01,6.747334266951603432e-01,6.683598208558333420e-01,7.807432939280131157e-01
8.612895428898006411e-01,8.613751890155141311e-01,8.615585328252894914e-01,8.615831998897921506e-01,7.555762838723549812e-01,7.696043181269802691e-01,7.525599239855009781e-01,7.496831331897674255e-01,8.617701770066441558e-01
8.377893222908097126e-01,8.379617764161504390e-01,8.383424766188187771e-01,8.383650776160642693e-01,7.570939790878321585e-01,7.499628989788909017e-01,7.523673047457901664e-01,7.433797828709578503e-01,8.382846770745168152e-01
8.347637358601354141e-01,8.349874772479972673e-01,8.353017492167540414e-01,8.353244606463026134e-01,6.866391601500869690e-01,7.063124662196650361e-01,6.989731015572648865e-01,6.823009856243551496e-01,8.346361319551882652e-01
8.009930045018889277e-01,8.009024870155118103e-01,8.004920954818276480e-01,8.005346273950557645e-01,6.659033196278050237e-01,7.086821158728023873e-01,6.874905049808737179e-01,6.679953678912591286e-01,7.994869706418098465e-01
8.602412009769977441e-01,8.598558733117398489e-01,8.591535098594303976e-01,8.591542843220786319e-01,7.120560398624184995e-01,6.784090944110641175e-01,6.494416531708394613e-01,6.305442415687561031e-01,8.583749037838475093e-01
8.280046016032642786e-01,8.280084828038699607e-01,8.279240242415186746e-01,8.279446444648135284e-01,7.188933756347514192e-01,7.044688517279462658e-01,6.992722990276999395e-01,6.847038499115466470e-01,8.274352506811493146e-01
8.489556293000037890e-01,8.490355701059533189e-01,8.491587878494404329e-01,8.491595256561493832e-01,6.840790312144522378e-01,7.008103948387965909e-01,7.083674035703271255e-01,6.991700732057898326e-01,8.499030576767473422e-01
8.102094653253728573e-01,8.101653751710108375e-01,8.099244346810774431e-01,8.099307491107503587e-01,6.953521767097143869e-01,6.713102547851478308e-01,6.696201092345470673e-01,6.531993420220034707e-01,8.098695228029733073e-01
8.143740108914527820e-01,8.140429870153510494e-01,8.130983658958933491e-01,8.131395537978308719e-01,7.222118378992803400e-01,7.125518235727734684e-01,6.777426990084063352e-01,6.583064195533718799e-01,8.143740108914527820e-01
8.657539800910603045e-01,8.650626138588630720e-01,8.639029573060179601e-01,8.639959312269199776e-01,7.264413875433650691e-01,7.200432034069987886e-01,6.964837111181343410e-01,6.862197026467941052e-01,8.647476425562269364e-01
7.725768371039848370e-01,7.733109566446236816e-01,7.757195345976393153e-01,7.757107754411906031e-01,6.726968258415104707e-01,7.013009129860123814e-01,6.847376228655683850e-01,6.760386397575984807e-01,7.735250447504867788e-01
8.219314013493490556e-01,8.218677776180822736e-01,8.215648041551376624e-01,8.216112563309182493e-01,6.873308378518466766e-01,6.893548343560267355e-01,6.949020099207197099e-01,6.710393469152072798e-01,8.191741678678773342e-01
8.427926787966533162e-01,8.424814320632856290e-01,8.417855961309329560e-01,8.417941360145078100e-01,6.962750500825809485e-01,6.965454323340570797e-01,6.790721431972714939e-01,6.591794151068002261e-01,8.415805006814146561e-01
8.686326310744433288e-01,8.685546362057094960e-01,8.682041523965717822e-01,8.682097623572622158e-01,7.036705408034916731e-01,7.050858026761632757e-01,6.948760161697187243e-01,6.832216033325191340e-01,8.685546362057094960e-01
8.125475825073207314e-01,8.126852706787111025e-01,8.128599960599279806e-01,8.128702752817298371e-01,6.914654267751882966e-01,7.411333051259891835e-01,7.317519901105020708e-01,7.212087720518928213e-01,8.130524881499507917e-01
7.926642624676194515e-01,7.925481920061429042e-01,7.921533021644772132e-01,7.921758948373402998e-01,6.740884712686073810e-01,6.664256765391488591e-01,6.552040207937775973e-01,6.527348770765462049e-01,7.927459774151532912e-01
8.086766608616384744e-01,8.084938810009099086e-01,8.081345684405831786e-01,8.081399795076067427e-01,6.300580070835375412e-01,6.506785076935153178e-01,6.413506717880899100e-01,6.297470387749866116e-01,8.043679895084092646e-01
8.387190743077127530e-01,8.385330120820332356e-01,8.382403441336452321e-01,8.382356192407027784e-01,7.447262728596193426e-01,7.446360702169106949e-01,7.227912241792372461e-01,7.150181226231615561e-01,8.387190743077127530e-01
8.266606461425647367e-01,8.267649346916883246e-01,8.268321420147025647e-01,8.268556179053199173e-01,7.108652810291780089e-01,7.070927514071846387e-01,7.012182153494430636e-01,7.003699713548955375e-01,8.258296252227581569e-01
8.470121960146481666e-01,8.471524460973288706e-01,8.473991399748147524e-01,8.474005852574033604e-01,7.380242135387498070e-01,7.410848729354853059e-01,7.300398541562318488e-01,7.172172862412813377e-01,8.433941265710118707e-01
8.312673525179341549e-01,8.313691704607044652e-01,8.314896003399439017e-01,8.315005315401268193e-01,6.388150856938248356e-01,6.782825532272942493e-01,6.656860296089128770e-01,6.488875050355840113e-01,8.270186954294396209e-01
8.543587854120184844e-01,8.542556276169839258e-01,8.539763859058067119e-01,8.539739611230217076e-01,7.175951241324037833e-01,7.115937976736773640e-01,6.889594418084208360e-01,6.718527056922818375e-01,8.543587854120184844e-01
8.447340633255081555e-01,8.449655178891735119e-01,8.457755424149794310e-01,8.458075925440778908e-01,7.506723952324161342e-01,7.511471664741007359e-01,7.384845156006966116e-01,7.267493416102215331e-01,8.475507109247826243e-01
8.075135913582958125e-01,8.073369509295589275e-01,8.068237197504826153e-01,8.068896355971438838e-01,6.863383350102942870e-01,6.978852702959013055e-01,6.683470283764191278e-01,6.586702216628199658e-01,8.075135913582958125e-01
8.130738520058765628e-01,8.130997646534228185e-01,8.131368127962301795e-01,8.131342713746685380e-01,6.750889681237852713e-01,6.701097946462444277e-01,6.623271762998530487e-01,6.603147506787787613e-01,8.131342713746685380e-01
8.356292690591181627e-01,8.358071689000052817e-01,8.362267674233384573e-01,8.362330622356539678e-01,7.341631480391290765e-01,7.576094055288450368e-01,7.321596418636621140e-01,7.216304343391400922e-01,8.395143695616549273e-01
8.359334664354298727e-01,8.360682871375151315e-01,8.362730351380192051e-01,8.363094526297230047e-01,7.285734893235884524e-01,7.158133042081211705e-01,7.139999794676212819e-01,6.975578135041268224e-01,8.360327718639360972e-01
8.068894630182924521e-01,8.071067876723495571e-01,8.075424330962750474e-01,8.075718668764853003e-01,7.117720117606209929e-01,7.241278665741777143e-01,7.121925502192689716e-01,7.083608146789694970e-01,8.071067876723495571e-01
8.479205968424706752e-01,8.480081434656145944e-01,8.481801754085760425e-01,8.481837187633384234e-01,7.196300613448526340e-01,7.464058251392542420e-01,7.241984743839813277e-01,7.142409519775044791e-01,8.480081434656145944e-01
8.307195868292777119e-01,8.305370808920025105e-01,8.299325691111637537e-01,8.299445760055295107e-01,7.010319002129721255e-01,6.952103100070847752e-01,6.948351021692897866e-01,6.916784068328762913e-01,8.286984030571149518e-01
8.093221193371585853e-01,8.092545579275101097e-01,8.090481748211894031e-01,8.090450742776917892e-01,6.830989878186479736e-01,6.847999596663264521e-01,6.775784027760146655e-01,6.600434511062827081e-01,8.092545579275101097e-01
8.289470581062160504e-01,8.285252828969352779e-01,8.271871823335837925e-01,8.273515063604446329e-01,6.574496590835718912e-01,6.867388168099282098e-01,6.561334052088159119e-01,6.434413911057638158e-01,8.226180987561562130e-01
8.394368248560573065e-01,8.391736813176782217e-01,8.383446747134895016e-01,8.383720566296418708e-01,6.468370056420660319e-01,6.607134963076544132e-01,6.660657992262530858e-01,6.602326593021838885e-01,8.323393224186651507e-01
8.377094838980707614e-01,8.375276992671571996e-01,8.370326573961665018e-01,8.370473751003196794e-01,6.968719969235415146e-01,6.869787657649717438e-01,6.914331916571088144e-01,6.738292974280222225e-01,8.377094838980707614e-01
8.433459097207572919e-01,8.433013325272906702e-01,8.431343306409124772e-01,8.431667374910796209e-01,7.513771422097033081e-01,7.360964102951337296e-01,7.096624248201597318e-01,7.007609343280274405e-01,8.391793715294382228e-01
8.360588142764986408e-01,8.357606537546151682e-01,8.351968684613086946e-01,8.352433534580200325e-01,6.719166017748678943e-01,7.016351762040495821e-01,6.938649826124720921e-01,6.764875140449818636e-01,8.357606537546151682e-01
8.264838462950331310e-01,8.266877308188893547e-01,8.269981098760559313e-01,8.270237131045372614e-01,7.138067129291606472e-01,7.272841301426918870e-01,7.226342908508054386e-01,7.081418406120170150e-01,8.266821415557557007e-01
7.902628302155741968e-01,7.903622092004151112e-01,7.903421809386846908e-01,7.904236585076633848e-01,6.847383666431769988e-01,6.828616690065145711e-01,6.679119614242234881e-01,6.649854043219439736e-01,7.903719504840165389e-01
8.389364748611878309e-01,8.387731573116187223e-01,8.383006176549581134e-01,8.383231806335453840e-01,7.526754241745929885e-01,7.247222307151068854e-01,7.046292855619181728e-01,6.963272110000687798e-01,8.367839542272061948e-01
7.880792453797426100e-01,7.879444005883362578e-01,7.875970697344316651e-01,7.876305692499303568e-01,7.167059522287093642e-01,6.939047643367732832e-01,6.633676665927124017e-01,6.670108800573362196e-01,7.902440213795794977e-01
8.484789750255826712e-01,8.487723800974618094e-01,8.492079377909376170e-01,8.491899602650887502e-01,7.209876621911470718e-01,7.240759568385042311e-01,7.366389796874761586e-01,7.170326577930370426e-01,8.489682710368295915e-01
8.424651732906884849e-01,8.423910768680740180e-01,8.420205934598961051e-01,8.420637809898888770e-01,7.258692626161895589e-01,7.223579622721634230e-01,7.050436793282184311e-01,6.796502617941034829e-01,8.418539321639405548e-01
8.767287525266225234e-01,8.769536461988363119e-01,8.776042949485505229e-01,8.776483382399221655e-01,7.610887489091024971e-01,7.660352103011317526e-01,7.536896546165654520e-01,7.341065014668283206e-01,8.767287525266225234e-01
7.915106185271887362e-01,7.912705489458791153e-01,7.905470716810754084e-01,7.905826109791481704e-01,6.490398308928908566e-01,6.637465628778314031e-01,6.632785512162970853e-01,6.525403560921495538e-01,7.901182247551441495e-01
8.326162632054213697e-01,8.327518011117436281e-01,8.329076337200250757e-01,8.329219059512863454e-01,7.122116265997160411e-01,7.362390636786422249e-01,7.169385511079194861e-01,7.011465245945489588e-01,8.329620120981588993e-01
8.385767602808098520e-01,8.381789508890934437e-01,8.374128711670215663e-01,8.374616264616288053e-01,7.316736708762794361e-01,7.245668706607890641e-01,6.994109846054570312e-01,6.827585542891394521e-01,8.367666123860355576e-01
8.323138711322156658e-01,8.325186230756076444e-01,8.329031589929423163e-01,8.329049947325887215e-01,7.370841664046290376e-01,7.338040762817591434e-01,7.234691585096331146e-01,7.114076835307210356e-01,8.329006974195642954e-01
8.537875511238014470e-01,8.535348351857433569e-01,8.528348483179625239e-01,8.528855853693863009e-01,7.083664354657603912e-01,6.965876161663457911e-01,6.719702264751000742e-01,6.557387805061118957e-01,8.504523035332882674e-01
